areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
South Queens,Queens,submarket,,,,,,,,,,,,,1550.0,1550.0,1550.0,1562.5,1550.0,1400.0,1250.0,1500.0,1550.0,1450.0,1575.0,1650.0,1500.0,1499.5,1499.0,1479.0,1499.0,1575.0,1459.0,1400.0,1400.0,1400.0,1335.0,1335.0,1450.0,1500.0,1500.0,1550.0,1525.0,1450.0,1522.5,1550.0,1650.0,1597.5,1575.0,1600.0,1637.5,1595.0,1595.0,1500.0,1595.0,1595.0,1595.0,1695.0,1675.0,1600.0,1600.0,1650.0,1700.0,1700.0,1700.0,1662.5,1725.0,1650.0,1650.0,1650.0,1650.0,1600.0,1599.0,1650.0,1600.0,1650.0,1650.0,1875.0,1700.0,1700.0,1795.0,1895.0,1833.0,1800.0,1855.0,1900.0,1750.0,1800.0,1900.0,1950.0,1950.0,1982.5,1950.0,1825.0,1950.0,1995.0,1900.0,1875.0,1900.0,1850.0,1950.0,1850.0,1850.0,1973.0,2000.0,2050.0,2000.0,1995.0,1937.5,1850.0,2000.0,1899.5,1942.0,2000.0,1995.0,1900.0,2075.0,1999.0,2100.0,2000.0,1999.0,2000.0,2000.0,2194.0,2199.5,2100.0,1925.0,1900.0,2002.5,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,1975.0,1995.0,1995.0,1995.0,2000.0,2225.0,2100.0,2170.0,2197.0,2200.0,2250.0,2295.0,2290.0,2352.5,2443.5,2450.0,2500.0,2535.0,2500.0,2400.0,2492.5,2446.0,2300.0,2306.0,2400.0,2450.0,2500.0,2550.0,2590.0,2600.0,2652.0,2673.5,2700.0,2600.0,2650.0,2700.0,2784.0,2702.5,2700.0,2700.0,2755.0,2775.0,2800.0,2800.0,2750.0,2722.5,2747.5,2750.0,2725.0,2700.0,2795.0,2850.0,2800.0,2780.0,2768.5,2750.0,2831.0,2808.0
South Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099.5,,,,,,,,,,,,,,,,,,,,,,
St. Albans,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,1550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,,,,,,,,,2200.0,2500.0,,,2400.0,1925.0,,,1550.0,1700.0,2450.0,,,2950.0,,,,,3200.0,,,,,2575.0,2650.0,,,,,,,1800.0,,2050.0,,,,,,,
Staten Island,Staten Island,borough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0,1400.0,1375.0,1500.0,1770.0,2095.0,1967.5,1967.5,2095.0,1995.0,1325.0,1325.0,1325.0,1650.0,2100.0,1175.0,1175.0,1325.0,1400.0,1475.0,1775.0,1700.0,1700.0,1650.0,1650.0,1795.0,1650.0,1600.0,1800.0,1700.0,1600.0,1650.0,1500.0,1500.0,1500.0,1650.0,1750.0,1900.0,1847.5,1675.0,1822.5,1884.5,1950.0,1900.0,1975.0,2000.0,2050.0,2075.0,2075.0,2000.0,2000.0,1960.0,1900.0,1980.0,1950.0,1900.0,1900.0,1917.5,2000.0,2032.5,1950.0,1950.0,1790.0,1875.0,1900.0,1925.0,1800.0,1842.0,1800.0,1825.0,1828.5,1893.5,1950.0,2000.0,2000.0,1865.0,1958.5,1865.0,1853.0,1850.0,1890.0,1875.0,2050.0,2050.0,2000.0,2045.0,2200.0,2200.0,2200.0,2000.0,1952.0,1998.0,2122.5,1830.5,1833.0,1900.0,1900.0,1850.0,1862.5,1950.0,1995.0,2150.0,1950.0,1900.0,1872.5,2000.0,1950.0,1849.0,1849.0,2000.0,2025.0,2125.0,2000.0,2060.0,2050.0,1932.0,1914.0,1950.0,1950.0,1950.0,2025.0,2100.0,2250.0,2200.0,2100.0,2050.0,2095.0,2175.0,2200.0,2200.0,2000.0,2000.0,1899.0,2000.0,2050.0,2050.0,2224.5,2250.0,2597.5,2500.0,2500.0,2562.5,2700.0,2700.0,2700.0,2700.0,2850.0,2750.0,2700.0,2400.0,2475.0,2772.5,2825.0,2815.0,2797.0,3125.0,3000.0,3000.0,3062.5,3200.0,3300.0,3310.0
Stuyvesant Town/PCV,Manhattan,neighborhood,,,,,,2902.5,,,,,,,,,,,,,,,,,3962.5,3574.0,3817.0,3555.0,3455.0,3705.0,3443.0,3516.0,3615.0,3760.0,3700.0,3650.0,3825.0,3850.0,3900.0,3807.5,3457.5,2965.0,2965.0,2965.0,,,,4190.0,4190.0,3299.0,3317.0,3643.5,3651.5,3850.5,3770.0,3567.0,3629.0,3603.0,3550.5,3421.0,3285.5,3524.5,3500.0,3637.0,4080.5,4215.0,3700.5,3553.0,3682.0,3717.0,3712.0,3744.0,3776.0,3724.0,3926.0,3969.0,4292.0,4197.0,4019.0,4022.0,4391.0,4271.0,4157.0,4167.0,3991.0,3879.0,4049.0,3914.5,4040.0,4111.5,4105.5,4222.0,4182.0,4265.5,4435.0,4620.0,4475.0,4710.0,4157.0,4190.5,3803.5,3833.0,3817.5,3807.0,3822.0,3965.5,3768.5,4052.0,3741.0,3774.0,4127.0,3689.5,3655.0,3887.0,3910.0,3792.0,3881.0,3881.0,3885.0,3880.0,3885.0,3753.0,3892.0,4139.0,3907.5,3979.5,3944.5,3910.0,3902.0,3786.0,3770.0,3884.5,3785.0,3872.0,4235.0,3697.5,3677.0,3687.5,3565.0,3650.0,3982.0,4014.0,4186.5,4468.5,4644.0,4603.0,4853.5,4823.5,5161.0,5202.0,5355.0,5314.0,5174.0,4760.0,4695.0,4705.0,4895.0,5100.0,5100.0,5133.0,4952.0,5262.0,5487.5,6052.0,5265.0,5857.5,5596.0,5477.0,5213.5,5380.0,5452.0,5247.0,5398.5,5497.5,5586.0,5037.0,5350.0,4980.0,5155.0,5046.0,5070.0,5276.5,5373.0,5364.0,5327.0,5440.5,5876.0,5690.5,5865.0,5698.0,5441.0,5293.0,5696.0,5446.0
Sunnyside,Queens,neighborhood,1550.0,1475.0,1500.0,1550.0,1450.0,1400.0,1400.0,1460.0,1475.0,1460.0,1445.0,1445.0,1450.0,1445.0,1462.5,1542.5,1462.5,1550.0,1562.5,1650.0,1572.5,1500.0,1600.0,1625.0,1650.0,1650.0,1650.0,1650.0,1650.0,1725.0,1662.5,1650.0,1500.0,1550.0,1550.0,1622.5,1575.0,1595.0,1600.0,1650.0,1675.0,1800.0,1700.0,1700.0,1775.0,1700.0,1700.0,1750.0,1750.0,1800.0,1850.0,1842.5,1850.0,1875.0,1850.0,1800.0,1800.0,1850.0,1850.0,1899.0,1875.0,1850.0,1800.0,1895.0,1950.0,1950.0,2000.0,2000.0,2000.0,2099.0,2000.0,2025.0,2025.0,2000.0,2000.0,2000.0,1950.0,1950.0,1975.0,2025.0,2050.0,2005.0,2000.0,1995.0,2000.0,1970.0,1950.0,1950.0,2000.0,2000.0,2000.0,2000.0,1975.0,2000.0,1950.0,2000.0,1950.0,1950.0,1995.0,2000.0,1999.5,2000.0,1999.0,2000.0,2000.0,1925.0,1958.0,1950.0,1950.0,1937.5,1975.0,1995.0,1950.0,1950.0,1995.0,2050.0,2065.5,2100.0,2050.0,2062.5,2000.0,2000.0,2100.0,2100.0,2100.0,2000.0,2000.0,2000.0,1995.0,1900.0,1820.0,1825.0,1850.0,1795.0,1800.0,1800.0,1800.0,1800.0,1900.0,1950.0,1950.0,2050.0,2000.0,2037.5,2100.0,2150.0,2100.0,2062.5,2300.0,2150.0,2300.0,2350.0,2250.0,2250.0,2200.0,2375.0,2200.0,2305.0,2400.0,2300.0,2400.0,2450.0,2400.0,2672.5,2700.0,2450.0,2495.0,2500.0,2350.0,2400.0,2450.0,2500.0,2695.0,2720.0,2800.0,2552.0,2500.0,2500.0,2450.0,2500.0,2562.5,2554.5,2599.5,2500.0,2600.0,2612.5,2750.0,2795.0,2797.5,2870.0,2900.0,2895.0
Sunset Park,Brooklyn,neighborhood,1500.0,1500.0,1400.0,1400.0,1425.0,1450.0,1400.0,1425.0,1375.0,1487.5,1337.5,1287.5,1075.0,1500.0,1650.0,1500.0,1350.0,1425.0,1400.0,1400.0,,,,1550.0,,,1525.0,,,1597.5,1647.5,1850.0,1850.0,1750.0,1700.0,1700.0,1600.0,1450.0,1750.0,1675.0,1800.0,1850.0,1900.0,1843.0,1900.0,1850.0,1600.0,1725.0,1500.0,1500.0,1700.0,1800.0,1850.0,1850.0,1875.0,1850.0,1850.0,1850.0,1900.0,1900.0,1849.5,1862.5,1875.0,1972.5,2000.0,2000.0,1995.0,1887.5,1900.0,1960.0,1850.0,2000.0,2000.0,1997.5,1995.0,2000.0,2000.0,2200.0,2000.0,2000.0,2000.0,2000.0,2000.0,1960.0,1960.0,1950.0,2000.0,2000.0,2025.0,2100.0,2195.0,2025.0,2050.0,2000.0,1999.5,2000.0,1999.0,2000.0,1999.0,1990.0,2154.0,2200.0,2200.0,2000.0,2000.0,1995.0,2000.0,1950.0,1985.0,1900.0,2000.0,2000.0,2124.5,2150.0,2195.0,2110.0,2000.0,2099.0,2099.5,2100.0,2100.0,2100.0,2100.0,2061.5,2050.0,2000.0,2099.0,2016.0,1950.0,1900.0,1900.0,1899.5,1850.0,1800.0,1847.5,1850.0,2000.0,1950.0,2000.0,1997.0,2000.0,2000.0,1999.0,2000.0,2000.0,2012.5,2100.0,2300.0,2400.0,2462.5,2400.0,2400.0,2325.0,2400.0,2390.0,2200.0,2275.0,2500.0,2500.0,2450.0,2450.0,2400.0,2500.0,2485.0,2450.0,2400.0,2400.0,2500.0,2500.0,2500.0,2495.0,2400.0,2400.0,2400.0,2625.0,2553.5,2500.0,2600.0,2600.0,2450.0,2687.5,2599.0,2650.0,2500.0,2680.0,2700.0,2750.0,2885.0,2775.0,2850.0,2800.0,2800.0
The Rockaways,Queens,submarket,,,,,,,,,,1650.0,1650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0,1282.0,1399.0,1399.0,1350.0,1300.0,1350.0,1475.0,1350.0,1350.0,1399.0,1387.0,1425.0,1540.0,1399.0,1550.0,1562.5,1475.0,1530.0,1550.0,1450.0,1487.5,1590.0,1550.0,1487.5,1550.0,1500.0,1450.0,1625.0,1449.0,1412.5,1462.0,1450.0,1500.0,1950.0,1850.0,1850.0,1900.0,1900.0,1900.0,1900.0,1875.0,1800.0,1825.0,1775.0,1625.0,1737.0,1897.0,1825.0,1725.0,1762.5,1750.0,1900.0,1847.5,2123.0,1799.0,2300.0,2300.0,1975.0,1912.5,2087.5,1890.0,1890.0,1900.0,2035.0,2000.0,1900.0,1900.0,1850.0,1997.0,1895.0,2050.0,2000.0,2032.5,1950.0,1974.5,1995.0,1999.0,1884.0,1800.0,1800.0,1800.0,1997.0,1800.0,1912.0,1912.0,1865.0,1900.0,1900.0,2074.5,1859.5,1862.0,1749.0,1900.0,2017.0,2049.5,2000.0,2199.5,2208.5,2200.0,2149.0,1999.0,1999.0,2200.0,2249.5,2425.0,2425.0,2474.5,2249.5,2500.0,2475.0,2574.5,2449.5,2374.0,2450.0,2553.5,2450.0,2450.0,2475.0,2475.0,2395.0,2395.0,2500.0,2600.0,2599.0,2599.0,2591.5,2450.0,2450.0,2900.0,2600.0,2742.5,2584.0,2525.0,2598.0,2500.0,2599.0,2549.5,2275.0,2599.0,2778.5,2999.0,2899.0,2599.5,2887.0,2599.0,2400.0,2402.0,2500.0,2599.0
Throgs Neck,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,,2200.0,2374.5,,2199.0,1900.0,1800.0,1900.0,1850.0,1900.0,,,,1325.0,1545.0,,,1787.5,,1775.0,,,1800.0,,,1750.0,2000.0,1950.0,1762.5,2150.0,1950.0,1850.0,1800.0,2100.0,1875.0,1850.0,,,2499.0,2400.0,2400.0,2200.0,2150.0,2150.0,2150.0,1600.0,1787.5,,2000.0,2000.0,1950.0,1975.0,,1950.0,2150.0,2250.0,2399.0,,,,,,2300.0,,,,,,,,2372.5,2475.0,2150.0,2200.0,2225.0,2250.0,2250.0,2300.0,2300.0,3000.0,2300.0,2100.0,2200.0,2200.0,2297.5,,,2836.5,2798.0,2712.5,,2650.0,2400.0,2500.0,2300.0,2500.0,2675.0,2450.0,2150.0,,,,2500.0,2500.0,2500.0,2400.0,,2472.5,,,,,,,,2600.0,2700.0,2600.0,2500.0,3027.0,2950.0,3464.0,3232.0,,,,2840.0,2840.0,3025.0
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1325.0,1350.0,1287.5,1350.0,,1350.0,1574.5,1475.0,1550.0,1775.0,1750.0,1312.5,1300.0,1350.0,1362.5,1597.5,1550.0,1425.0,1485.0,1497.5,1675.0,1675.0,1699.0,1567.5,1500.0,1547.0,1350.0,1350.0,1350.0,1375.0,1525.0,1625.0,1600.0,1749.0,1725.0,1700.0,1700.0,1700.0,1600.0,1700.0,1800.0,1800.0,1475.0,1800.0,1824.5,1537.5,1849.0,1949.5,1800.0,1750.0,1700.0,1650.0,1675.0,1600.0,1650.0,1650.0,1650.0,1799.0,1799.0,1799.0,1610.0,1550.0,,1912.0,,1924.0,1695.5,1649.0,1738.0,1675.5,1650.0,1624.5,1724.5,1649.0,1649.0,1550.0,1550.0,1637.5,1637.5,1495.0,1600.0,1795.0,1744.0,1763.0,1795.0,1766.5,1719.0,1650.0,2099.0,1995.0,1710.0,1800.0,1750.0,1895.0,1772.5,1750.0,1750.0,1737.5,1725.0,1850.0,1895.0,1872.5,1895.0,2455.0,2499.0,1997.5,2350.0,1961.0,1930.5,1895.0,2150.0,2270.0,1825.0,1950.0,1797.5,1795.0,2150.0,2599.0,2418.0,2350.0,,2999.0,2350.0,2350.0,1883.0,1703.0,2700.0,2800.0,2600.0,2464.0,2599.0,2800.0,2790.0,2999.0,
Tribeca,Manhattan,neighborhood,6925.0,6800.0,6500.0,6500.0,6500.0,6500.0,6000.0,4995.0,5575.0,5772.5,5950.0,6000.0,6900.0,6900.0,6500.0,6425.0,6500.0,6595.0,6750.0,6750.0,7000.0,6395.0,6750.0,7000.0,8225.0,8225.0,6497.5,6700.0,7375.0,7322.5,7995.0,6995.0,6995.0,7000.0,7000.0,6995.0,7147.5,6697.5,6195.0,6797.5,7195.0,7000.0,7000.0,6500.0,6345.0,5750.0,5997.5,6000.0,5895.0,5547.5,5700.0,5922.5,6295.0,6500.0,6195.0,6695.0,6495.0,6895.0,6445.0,6500.0,6097.5,7500.0,7295.0,6495.0,6997.5,7085.0,6750.0,6595.0,6600.0,6495.0,6250.0,5995.0,6195.0,6787.5,6850.0,7297.5,7995.0,8200.0,8000.0,7895.0,8000.0,8000.0,7950.0,8000.0,8000.0,7800.0,8000.0,7997.5,7695.0,7547.5,8395.0,6195.0,5995.0,5997.5,5995.0,6650.0,6640.0,6595.0,6871.0,7000.0,6597.5,6997.5,6995.0,7242.5,7286.0,6964.0,7000.0,6850.0,6693.5,6000.0,6300.0,6400.0,6500.0,6595.0,7100.0,6700.0,7600.0,7700.0,7450.0,7500.0,7097.5,7095.0,6800.0,6412.0,6797.5,7100.0,6995.0,6995.0,6797.5,6913.0,6783.5,6800.0,6450.0,5875.0,5498.5,5712.0,5995.0,6447.5,6500.0,6700.0,8000.0,7550.0,7495.0,8248.0,7400.0,7200.0,7295.0,7525.0,8248.0,8500.0,8995.0,9500.0,9447.5,10000.0,10200.0,9300.0,8290.0,8158.0,7996.5,7732.5,7950.0,8500.0,8752.5,9200.0,9495.0,9000.0,9625.0,8301.0,8497.5,7950.0,8000.0,7999.0,9000.0,9995.0,10497.5,9830.0,10000.0,10000.0,9897.5,9000.0,7990.0,7597.5,7719.0,8345.0,9125.0,11345.0,11995.0,10050.0,8500.0,7895.0,7995.0,7825.0
University Heights,Bronx,neighborhood,1100.0,1100.0,,,,,,,,,,,,,,,,,1125.0,,1112.5,1125.0,1100.0,,,1137.5,1112.5,1125.0,1225.0,,,1175.0,1150.0,1112.5,1199.0,1199.0,1175.0,1187.5,1200.0,1167.5,1150.0,1199.0,1155.0,1200.0,1225.0,1210.0,1150.0,1162.5,1192.0,1300.0,1300.0,1300.0,1275.0,1245.0,1287.5,1350.0,1399.0,1400.0,1298.0,1295.0,1300.0,1250.0,1287.5,1300.0,1375.0,1355.0,1335.0,1300.0,1350.0,1350.0,1350.0,1324.5,1350.0,1387.5,1400.0,1357.5,1400.0,1575.0,1562.0,1449.5,1549.5,1637.0,1422.5,1450.0,1574.5,1650.0,1662.5,1675.0,1495.0,1550.0,1500.0,1550.0,1597.5,1575.0,1600.0,1560.0,1637.5,1500.0,1647.5,1649.0,1697.5,1750.0,1875.0,1750.0,1697.0,1693.0,1649.0,1645.0,1599.0,1750.0,1799.5,1800.0,1799.5,1850.0,1650.0,1650.0,1799.0,1799.0,1699.5,1699.0,1749.5,1774.0,1799.0,1649.0,1649.0,1650.0,1650.0,1650.0,1674.5,1799.0,1699.0,1700.0,1695.5,1699.0,1772.0,1749.0,1899.0,1899.0,1700.0,1849.0,1799.0,1825.0,1795.0,1874.5,1767.0,1660.0,1750.0,1849.0,1824.5,1800.0,1950.0,1949.0,1700.0,1818.0,1937.0,1900.0,1986.0,2172.5,2200.0,2172.0,1999.0,2174.5,2210.0,2200.0,2000.0,2050.0,2225.0,1948.0,2055.0,1962.5,1900.0,1835.0,2000.0,1999.0,2400.0,2499.5,2250.0,2000.0,1905.0,1847.5,2012.5,1850.0,1800.0,1912.5,1950.0,1950.0,2362.5,2150.0,2097.5,2200.0,2150.0,2099.0
Upper East Side,Manhattan,neighborhood,2450.0,2450.0,2400.0,2500.0,2565.0,2570.0,2595.0,2500.0,2582.5,2550.0,2500.0,2550.0,2500.0,2500.0,2450.0,2500.0,2600.0,2695.0,2650.0,2695.0,2795.0,2800.0,2800.0,2800.0,2700.0,2699.5,2695.0,2695.0,2695.0,2750.0,2695.0,2700.0,2800.0,2795.0,2837.0,2800.0,2795.0,2800.0,2795.0,2750.0,2750.0,2750.0,2700.0,2800.0,2875.0,2850.0,2800.0,2800.0,2700.0,2775.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2750.0,2750.0,2800.0,2825.0,2850.0,2900.0,2895.0,2850.0,2950.0,2990.0,2950.0,2995.0,3000.0,2995.0,2900.0,2950.0,2995.0,2960.0,3000.0,2997.0,3000.0,2995.0,2975.0,2900.0,2950.0,2950.0,2975.0,3000.0,2975.0,2995.0,2925.0,2950.0,2950.0,2950.0,2925.0,2900.0,2995.0,2947.5,2990.0,2975.0,2900.0,2895.0,2850.0,2845.0,2850.0,2900.0,2900.0,2900.0,2888.0,2992.5,2995.0,3000.0,3000.0,3000.0,2995.0,2990.0,2995.0,3000.0,3037.5,2995.0,2995.0,3100.0,3200.0,3275.0,3252.5,3250.0,3250.0,3150.0,3037.5,2950.0,2800.0,2700.0,2650.0,2500.0,2495.0,2499.0,2450.0,2450.0,2400.0,2400.0,2470.0,2495.0,2550.0,2700.0,2850.0,2950.0,3200.0,3350.0,3450.0,3550.0,3400.0,3400.0,3500.0,3500.0,3550.0,3750.0,3750.0,3800.0,3836.0,3820.0,3900.0,4000.0,4000.0,3995.0,4000.0,4000.0,4000.0,3995.0,4000.0,3995.0,3999.5,3950.0,3930.0,3995.0,3945.0,3900.0,3925.0,3900.0,3950.0,3900.0,3900.0,3900.0,3950.0,3950.0,3950.0,3999.0,3995.0,4000.0,4150.0,4200.0,4200.0,4200.0,4200.0,4137.5,4250.0,4395.0
Upper West Side,Manhattan,neighborhood,2895.0,2800.0,2750.0,2800.0,2800.0,2795.0,2800.0,2895.0,2995.0,3050.0,3000.0,2995.0,2995.0,3000.0,2950.0,3000.0,3000.0,3100.0,3100.0,3200.0,3250.0,3342.0,3386.0,3495.0,3300.0,3200.0,3047.0,3150.0,3200.0,3200.0,3250.0,3300.0,3300.0,3350.0,3350.0,3300.0,3200.0,3250.0,3200.0,3200.0,3250.0,3150.0,3199.0,3250.0,3275.0,3300.0,3200.0,3230.0,3200.0,3195.0,3200.0,3292.5,3299.0,3275.0,3200.0,3200.0,3295.0,3300.0,3280.0,3250.0,3285.0,3300.0,3260.0,3300.0,3350.0,3395.0,3400.0,3495.0,3550.0,3500.0,3500.0,3495.0,3424.0,3415.0,3425.0,3450.0,3475.0,3427.5,3461.0,3400.0,3450.0,3420.0,3395.0,3345.0,3299.0,3300.0,3265.0,3295.0,3300.0,3350.0,3350.0,3375.0,3354.0,3388.5,3319.0,3344.0,3350.0,3290.0,3250.0,3290.0,3300.0,3350.0,3319.0,3312.5,3395.0,3395.0,3350.0,3397.5,3395.0,3350.0,3395.0,3453.0,3483.0,3450.0,3400.0,3500.0,3601.5,3600.0,3650.0,3570.0,3650.0,3589.0,3543.0,3419.0,3300.0,3200.0,3150.0,3000.0,2928.0,2825.0,2800.0,2819.0,2800.0,2850.0,2800.0,2850.0,3000.0,3000.0,3200.0,3299.5,3560.0,3650.0,3800.0,3950.0,3995.0,4000.0,4100.0,4247.0,4250.0,4202.5,4425.0,4450.0,4500.0,4500.0,4500.0,4450.0,4480.0,4450.0,4495.0,4500.0,4492.5,4400.0,4500.0,4500.0,4500.0,4450.0,4367.5,4250.0,4285.0,4300.0,4412.5,4500.0,4500.0,4395.0,4450.0,4350.0,4399.5,4400.0,4295.0,4400.0,4450.0,4450.0,4500.0,4500.0,4500.0,4720.5,4799.0,4800.0,4800.0,4800.0,4800.0,4932.5
Utopia,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Nest,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.5,1337.5,1337.5,1325.0,,1300.0,1337.5,1350.0,1337.5,1325.0,,,,,,,,,,,,,,,,,,,,,2100.0,2100.0,,,,,,,,,1400.0,1575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0,1400.0,1400.0,1387.5,1337.5,1337.5,1200.0,1300.0,1350.0,1400.0,1370.0,1250.0,1250.0,1300.0,1300.0,1400.0,1400.0,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1395.0,1375.0,1425.0,1500.0,1700.0,1575.0,1450.0,1475.0,1475.0,1475.0,,1500.0,,,,,,,1450.0,1900.0,1900.0,1600.0,2050.0,2100.0,,1700.0,2200.0,2199.5,1899.0,1799.5,1700.0,1900.0,1900.0,2025.0,2199.0,,,,2195.0,1998.0,1899.5,,1825.0,,,,,,,1800.0,1925.0,1800.0,1775.0,1800.0,1850.0,2149.5,2100.0,1700.0,1800.0,1950.0,1997.5,,1650.0,2000.0,2037.5,2175.0,2500.0,,2500.0,2500.0,2000.0,,2475.0,2195.0,2218.0,2162.5,2150.0,1725.0,1615.0,,,1650.0,,2250.0,2495.0,,,,3464.0,,,,3400.0,3400.0,,,,3195.0,,,2500.0,,2380.0,2200.0,,,,,,
